user_id,merchant_id,prob
407949,598,0.118947872765144
161421,594,0.0326565698166981
43662,1659,0.016254568722831274
49038,98,0.019404599514524872
49038,2856,0.0192788613845526
187278,4818,0.06543791611573573
320142,350,0.020497269984270296
70542,2396,0.01455491151492736
70542,3734,0.014440818696246267
8334,2565,0.21288126503096283
75150,3839,0.06672630746019566
145806,1487,0.0989411972118618
145806,2030,0.1005389453206325
84366,4942,0.0682482789220156
219534,1250,0.08377306406847343
224142,4049,0.08698076115438506
57999,4305,0.03502201491117766
262287,4659,0.11791467932943198
203919,3529,0.023233719085202685
341391,1131,0.11429785898149122
346767,3452,0.014923752822765757
89487,1489,0.03273431338437475
289167,557,0.023976736967099985
387984,416,0.0892190992259599
274320,3828,0.0158567351375696
282000,1875,0.13700266868107985
348048,2403,0.036158417589193276
20880,1393,0.06720361695051141
25488,4131,0.06935326989974377
25488,4976,0.01590398641769979
25488,3965,0.017377332659625783
305553,2592,0.025936459340356766
317073,1679,0.15947664709417636
338577,4871,0.03650430205084535
81297,1182,0.029753284741091103
278673,416,0.12810963682415025
158865,2259,0.15408440418797617
158865,915,0.06544874557522942
158865,2236,0.03804918160999717
165522,1056,0.17117111202356833
183954,3230,0.08419789501749367
385938,1833,0.15987235605089772
136338,2915,0.021390945030376328
136338,1892,0.08436397694680939
213138,2709,0.01807436890707733
352146,1602,0.02493941908967142
223890,590,0.05381773399014779
103827,4771,0.06742409479251713
103827,3727,0.04649026453429188
131475,2845,0.01963820846363553
410259,747,0.08655768821093285
416403,2459,0.027743570558563867
27027,361,0.09159179694034142
421779,1096,0.018948767471854457
294291,2935,0.029524056933975105
229524,901,0.16659837387173204
113556,4267,0.03514023664054933
381588,960,0.11061703714405749
322452,2639,0.03683325354233197
333972,121,0.07653796806952909
411540,3420,0.16447546625727694
246933,798,0.15484236757786463
378261,4654,0.0742155472567515
313749,2173,0.07444534871597039
383637,4090,0.07938212455398637
259989,643,0.034442677594570224
260757,4090,0.06022239395341046
330645,3629,0.028324957733284944
332949,4042,0.02901708315401132
332949,467,0.019717203103300513
332949,3956,0.01886973990188205
203157,2883,0.03052496134940349
277653,2565,0.03136738507827432
410517,4708,0.18218569501983747
148629,4195,0.01924040213609447
218517,361,0.06061461179148386
37014,4648,0.07051937285050046
132246,1501,0.13383400636167736
132246,4976,0.10408855571587199
331158,402,0.022054577420618504
205974,2669,0.09333358037954678
142998,3650,0.01661970326945729
210582,4339,0.021603061104820753
145302,3086,0.02340179302707978
23190,1495,0.02003652916024263
223638,4926,0.0330863015966744
223638,4480,0.02904302759845422
35991,2668,0.02785337701860257
368535,191,0.04985882802878485
378519,2031,0.0534090334335721
183447,2582,0.03055262174656505
133527,1724,0.01500520297429193
69015,4438,0.06795057838395947
268695,4079,0.09503050667829928
203415,1393,0.06513051363147473
203415,3469,0.012102375992302386
201624,1124,0.04196557492076862
79512,4043,0.06683427546543706
419736,1454,0.06744221770158598
301209,2615,0.023854441156716512
40089,3968,0.10729328889052836
40089,4506,0.011774527124078402
120729,1102,0.0664071965950322
383385,145,0.02069074491945187
383385,2014,0.0335657826486087
187545,3635,0.0443656537074375
332697,3016,0.09096853556232155
73113,1356,0.03146037384771965
73113,598,0.0367172198495356
79257,2699,0.02405925966502162
215961,3541,0.029614723116733167
290457,4595,0.02141704972460461
294297,1667,0.020115965120695398
175002,3376,0.16522790554018676
45210,1145,0.04532990665373436
382362,1704,0.10941823065894418
141210,3291,0.07157361935360589
141210,643,0.0453527856597718
141210,1340,0.10079232986838127
77466,3367,0.06845350543701395
283290,1310,0.07818859042795101
284058,1340,0.0361828019561257
162714,2318,0.0401678067369806
294042,2217,0.04244156848347703
233115,4966,0.07103623516809185
233115,2341,0.06679545065590023
233115,4926,0.12920441834282786
315291,682,0.03833164902987164
320667,4705,0.03391608785601674
193947,4589,0.10572999625593926
193947,2664,0.13868677574299737
64155,4282,0.02539263192734763
202395,2755,0.013001831194792465
202395,2565,0.03920902192578128
10395,2217,0.03369463788962437
161691,346,0.07104494747557577
242076,3571,0.022716706612505612
111516,2879,0.07146295831657341
113052,1861,0.11776852806880736
384156,3828,0.08497681974194722
139164,4871,0.07488626429661323
142236,1892,0.06361933258731883
142236,114,0.12095518295746263
143004,793,0.0233689255661992
143004,1393,0.06852349258487232
343452,4044,0.02890526449987907
39837,4950,0.023379870730567732
318621,1466,0.02054909022763748
125085,1884,0.04476140309955771
389277,3310,0.028945437636669392
400029,4282,0.04951426704209101
209565,2579,0.13431605951323192
287133,1754,0.2033333333333333
231582,3623,0.02789358816838362
234654,3734,0.07205790987978664
234654,3843,0.026035077662874988
90270,1561,0.06619146848158922
27294,1062,0.0694469254781436
27294,1588,0.03005671208155275
27294,606,0.08336985733278882
289950,3159,0.07657260436533196
94110,742,0.01366719019437447
293790,3862,0.0703386534456669
106143,3323,0.21983377073337712
315807,1963,0.013680923678339679
119967,4976,0.15961876510657
119967,4044,0.12026134916725897
255903,2403,0.03885666875562512
260511,3269,0.01311441580771201
339615,2562,0.1636653183339486
13983,1890,0.18147194280810147
23967,3528,0.010448682752805437
182688,3609,0.027889407788262814
251040,1964,0.03270481943667667
382368,3614,0.13192465239412052
188832,4475,0.03070780032906501
59040,1892,0.06807011617828211
59040,904,0.06765467178536569
323232,3828,0.07280362503526822
264096,3402,0.06000909768106179
343968,2668,0.027623126091521684
19104,1557,0.07323048554626188
294048,1393,0.10232716519105951
361377,479,0.01095136449532053
361377,3042,0.015946621330945765
325281,426,0.06821836766409956
267681,3230,0.08287217457392303
267681,1067,0.07581822133444813
361890,3828,0.1034010152284264
108450,1816,0.10971379021005907
315810,2318,0.046379511778586104
126114,3936,0.03425684194569785
2466,4043,0.047379957834877036
200610,500,0.0738520626172965
79266,191,0.021944972867012278
79266,4044,0.258589058929805
79266,234,0.18249077338161526
14754,1485,0.018406699992542554
352674,1340,0.08758060797110255
229539,4871,0.11001224778514804
261795,1485,0.019286720230641673
102564,3472,0.028947585858491248
45732,58,0.11449996350252456
243876,4771,0.050696747598531065
378276,4131,0.10765788872679757
378276,4090,0.04893178412820568
148644,3971,0.04206948399146779
295077,4444,0.1152217393723179
295077,3241,0.027353688608124836
295077,2954,0.10982323198758077
229797,1393,0.009853034587328908
34725,4860,0.053414684790378975
43173,2698,0.03635702378624767
320421,4947,0.10162967436576897
264357,3392,0.02040328731823769
275109,4944,0.030341216662376203
174246,4042,0.028202059748163262
376230,2465,0.02956888323008173
185766,1724,0.07158434185752562
185766,643,0.02141681784019328
59814,1760,0.20186679727056375
191910,1203,0.06617003504739244
338598,1752,0.04173789735142796
358566,4044,0.034552487663216974
230055,3828,0.12130963781722873
386727,4483,0.08164907418921803
164520,66,0.03444483021209296
311976,1760,0.08966084450440956
50088,682,0.05019881806572533
50088,698,0.016929800011780464
378792,2872,0.04392910865840095
285096,2403,0.02440782657088654
29352,3826,0.027499348489016223
39081,2283,0.006484878468016856
39081,4394,0.06929595319481316
78249,2341,0.017451899499842598
209577,3263,0.08101947656901028
22185,4760,0.04131245074694902
309930,4882,0.01833014956602918
391338,361,0.13056155475997905
68778,829,0.13044373707470114
403626,3828,0.10777327061329398
403626,3793,0.015023695549283414
403626,3990,0.02031593120584142
403626,3609,0.021845982206723635
228522,2031,0.026653186436725713
368811,4659,0.029580748204213626
388779,1833,0.039258280340092724
391083,1916,0.0965946112883466
88491,4043,0.07494370612371001
354987,219,0.03455051043625425
367788,4073,0.023541867355061454
115116,1053,0.18142857142857144
393900,278,0.08230851555138116
3756,4385,0.07039380547316279
135852,2537,0.03849512227353398
135852,2631,0.022090854586230068
135852,1679,0.050961091537311175
135852,1502,0.028689447850690684
15276,2977,0.020863119490058073
18348,361,0.025623905331119197
348588,946,0.12016914933247577
168621,2721,0.027356367095353322
194733,4475,0.036097931855788024
393645,2537,0.027284646117932514
138669,2403,0.021756389352330853
138669,730,0.11027500974716253
159405,2014,0.016908156255551247
159405,168,0.04574901463901
225453,1371,0.07084247770893777
51630,1520,0.02010852468530549
51630,1098,0.06303507635070645
55470,1959,0.029157186717002192
418734,3126,0.08216982025836517
424110,1352,0.08398031719943266
424110,3619,0.0783916862440043
424110,1000,0.07648361035236581
370095,416,0.21940972882988263
376239,2935,0.03302166047370418
127407,1964,0.03420863492966524
127407,2790,0.022669727691089735
127407,724,0.031736129034503714
390831,66,0.11343183456992738
71343,3350,0.04544584079138319
71343,25,0.11190452343376558
270255,4049,0.045709497166033994
272559,121,0.07612042465033636
287919,630,0.05289293708116747
226479,1187,0.022373489345666762
226479,4197,0.02620300355482691
372912,3173,0.02492814160718091
248496,625,0.02842410858411462
392112,758,0.02587682750509479
138672,1399,0.02656924871696984
272304,1890,0.15612745098039216
15024,4474,0.015946188620490416
280752,275,0.01773343428695375
286896,4512,0.10503296448621877
229296,1355,0.01734254137213334
232113,2193,0.019222943154520705
363441,1131,0.10571379055882288
102321,4050,0.026698198649299187
194481,2721,0.011873945703933223
72369,1393,0.10662286991029446
66738,4850,0.1203028315529396
399282,1710,0.041413835438632675
399282,4137,0.01349121604172305
404658,9,0.11653636409608736
82866,161,0.021014490890596656
82866,4008,0.05878469782438813
82866,653,0.027706032046263408
349362,386,0.02422670145922339
167091,1348,0.12122135316705714
167091,2255,0.11158215960097193
167091,588,0.21096990138838242
58035,2928,0.04118363547694165
60339,818,0.06248770771244698
60339,1013,0.1154806689146689
336819,564,0.022261893978912317
404403,1910,0.0804993818047731
283827,4394,0.08337165424033911
223155,1187,0.09365611960903096
107700,685,0.023368402116900184
187572,3578,0.021778905131577497
388788,2218,0.011076849381610526
323508,4594,0.08082991169158427
65460,1353,0.04490028185543393
65460,3205,0.08062209610102043
139956,2208,0.03095612683512351
285108,798,0.017301852431737853
285108,1346,0.02175365770403341
353460,4992,0.09211044394943979
32436,2856,0.02329087770698441
32949,2217,0.028585176540421427
101301,361,0.07400704341113805
101301,1742,0.07139048497927021
125877,3181,0.026003734836217922
6837,2857,0.01952660394577107
206517,4871,0.03882851370611716
206517,4401,0.16841859103761275
143541,1200,0.14949757479037423
143541,3401,0.17509197397141005
168630,1448,0.020550838073990985
305334,3179,0.1410411689759516
313014,2403,0.2282864022453781
392118,1840,0.031146858820202118
16566,4079,0.018194922146693104
84150,1485,0.022040348700962463
172215,3865,0.10300230946882216
315063,4585,0.08899221080603577
385719,2403,0.06280305843608847
59319,416,0.10881828310721234
201399,2477,0.15965769139926445
341175,4499,0.023911724691892837
93879,3152,0.025615449205996416
93879,606,0.06722443369598888
93879,2136,0.04793959975737107
171192,2318,0.07280224690719875
171192,1742,0.018390973774298647
112056,4976,0.06269433220029105
267192,758,0.019126957557390585
337848,2791,0.03420710769411554
337848,4500,0.02260410020833878
221112,1999,0.07452882729186977
221112,1679,0.1381588475858389
221112,2928,0.13764671935864783
91320,2138,0.03648880624315294
189369,3585,0.1371404430427016
189369,2424,0.02486048012147394
125625,4607,0.145770194762494
64185,4173,0.021085307840658464
64185,323,0.09601439387047442
64185,1356,0.031370495847621596
174522,3578,0.07402039834862
117690,1272,0.06394981705114075
251322,2936,0.07071209958527788
394170,4731,0.07300714620869639
350394,3635,0.16201106156778633
25530,3350,0.06951865322358754
156858,2669,0.009907249673949927
159930,4033,0.01921101961841161
159930,4581,0.016052214606701996
159930,1643,0.05373807485325468
359610,3954,0.11454536895398604
163770,200,0.021625509671601033
238011,829,0.06670197530183983
370875,4044,0.07806122448979592
48315,1602,0.03492913517585043
48315,1126,0.08262392847601834
130491,4605,0.08295033457534992
206523,314,0.07423840946856165
284859,1708,0.04158335895956616
296892,4374,0.11622371472153663
40380,1816,0.021801518327939917
126396,1884,0.02744203558028314
75708,1559,0.029765162778990557
295101,977,0.03710364925031566
295101,3623,0.08158539221674727
46269,1454,0.06323673696775103
192957,2545,0.07257282493760489
330429,2537,0.026892244126922166
407229,1310,0.06868612663518484
362430,4864,0.054107466285048644
118206,1133,0.03011566844450269
118206,4966,0.03057549871567484
118206,3323,0.07548183245562284
55230,2482,0.042777787481755994
61374,588,0.05737234950444279
128190,4908,0.0671387292023575
286398,1618,0.02722966667477385
45759,2448,0.0170418598811543
397503,1056,0.01893732083991053
269247,3154,0.03269959668664
184512,3734,0.12048532085488577
127680,524,0.02127593048052908
12480,2283,0.022916276127292873
12480,4043,0.05266732887142671
151488,1749,0.023861184229907524
330945,2913,0.039657558884353544
69057,1356,0.026748512722168
396993,4043,0.23092984646169407
396993,1310,0.03187532679693737
79809,4747,0.011844433287588618
352449,4525,0.07380378133697924
35778,742,0.4042908762420957
243906,606,0.11479299124081548
190914,3143,0.012703498906053656
190914,3411,0.02529236626498277
5058,1454,0.4676231650352257
409026,66,0.033473634660175874
21954,4322,0.022517630073165047
349890,1472,0.0669478772207795
28866,4760,0.028542911020554073
293058,2562,0.07595169926140828
120771,4472,0.01511127757260965
406467,3971,0.03082193116563776
407235,1200,0.06548397728421543
226755,4067,0.03946305863692819
254916,361,0.029407467271385667
323268,3350,0.03482174735813755
201156,4173,0.06087785820444812
6084,1968,0.023907628412669586
72132,4525,0.027901504197753373
20676,437,0.031612850092307326
102597,643,0.025027094202810695
102597,603,0.020041679459934927
54981,4181,0.01932172402579979
336837,4427,0.02765145571164531
74949,1769,0.016817502053460276
211653,2031,0.04175158035883103
24261,1359,0.02615303631647749
364230,1342,0.06191506112060043
255174,4048,0.014815175028378725
404934,3786,0.06489202058481155
345798,2138,0.07345931705557013
216006,66,0.03536064904691863
353478,2537,0.024318855303307775
26310,2545,0.20911196989047198
298695,1274,0.0831003920187087
52935,4427,0.017877383789907476
184263,1090,0.024545105084697243
184263,4584,0.023327875417522237
386247,1353,0.15702548635414845
132039,1499,0.033974298462783416
203463,748,0.009532222137798875
140487,4829,0.01999599232123942
173256,2278,0.1196421059710066
239304,4426,0.18273286217530887
111816,3323,0.01627907925192789
313032,2108,0.16978882347125618
380616,3576,0.11542328516186166
75720,4287,0.11088582593491728
75720,467,0.026036430971017283
75720,3586,0.07965891108124616
75720,3170,0.027562692170761172
75720,4966,0.022002457002073282
144072,361,0.0717103941687646
210120,1833,0.08537244316835806
14280,2565,0.03701176700294918
15048,2026,0.022609544641139297
15048,4367,0.06419949637611781
15048,4322,0.017604574148639338
302025,4760,0.12531608343452974
372681,2271,0.027851071898708647
182985,141,0.2
367050,2613,0.40836755557538035
244170,2278,0.035521133074177126
59850,4596,0.1411546880216361
61386,2521,0.024349205034016688
258762,2435,0.049093352587084214
339402,1393,0.25
152778,4129,0.13793174516664478
360138,1100,0.07463026282218313
235467,2644,0.06599309914982864
193227,1060,0.0655400428244765
409035,42,0.39840036985668054
348363,3734,0.08861933258731883
31179,1318,0.01467975792714871
166092,4173,0.03492301747185078
175308,3205,0.036520329884318393
175308,645,0.01806878270793093
182220,4457,0.023478697073231098
182220,4234,0.05539497438275155
3276,4650,0.061041017498246516
5580,1642,0.01450117703508703
206028,141,0.0757604486380327
77772,4760,0.07700607366408403
15564,1892,0.030501905549395553
279756,414,0.012237676367100481
105165,3734,0.03304325658516431
9165,2242,0.073151590251962
273357,2915,0.04987096796645342
224205,1861,0.06746852806880736
179406,1437,0.04882714370039121
255438,1486,0.01873609224972678
255438,1923,0.01917004531900838
255438,1300,0.0751521302298147
255438,2255,0.1125193786928258
216270,598,0.03396938958840908
350670,2482,0.10806905790142647
355278,311,0.09687795671498974
170703,503,0.034322036217905534
306639,3578,0.026404855590834893
52431,1031,0.032294020806404936
62415,4040,0.016494843106260752
15567,3356,0.01127045712410263
408783,2565,0.05477501995004341
348879,1840,0.05920296000189569
351951,1018,0.06657364161967498
93903,2108,0.043209659976636526
36048,1168,0.03257797963808299
48336,4171,0.03731041706310054
260304,3455,0.022633557444355405
342480,3941,0.028064156710936324
342480,403,0.03728328329219585
358608,467,0.019846702470985772
162768,3271,0.018957930886857082
101073,2473,0.01910540121756854
117201,1798,0.01390706196132506
388305,1850,0.05213828726436161
401361,3635,0.039283889056209595
325074,4170,0.023009629288778033
267474,3349,0.029194443308938077
399570,4071,0.059432978193630706
74706,4078,0.02340210059127461
74706,3655,0.01725972629623932
341970,2545,0.07560339557717995
351186,1692,0.028867965954515344
25554,1342,0.05894449831110739
34515,3968,0.025472408334195396
49875,643,0.03230455895669503
372180,3536,0.016669291206967772
372180,1134,0.020138459191050718
53460,608,0.017132408210658166
147156,4871,0.1585583453524959
235221,4186,0.05136627911230751
235221,4607,0.10913389624404282
172245,786,0.02209300581855284
251349,3152,0.05482923148884298
345045,2766,0.03962105995608948
354261,3102,0.01881805323978718
354261,3875,0.07143548203916109
99030,1203,0.07889083708591431
168150,1443,0.02924197193638415
379350,4079,0.07531415612974578
380886,1861,0.07131171566112449
219606,1393,0.014363859378357251
180951,2229,0.021982500254271262
180951,4129,0.4
389079,4756,0.02279600849775109
15063,4044,0.03326382834944987
21975,1833,0.02261459888995386
21975,3448,0.06070899957129335
21975,574,0.2127724091465763
92631,2879,0.4072621837177385
43992,2030,0.014464506536785859
9432,1704,0.0766458246195985
102105,2824,0.10938782019213913
102105,412,0.018126592902885614
168153,3826,0.08457655483572145
300249,46,0.057575813965345224
169689,4474,0.07663104449118371
105177,2592,0.08861156732012013
316377,3912,0.024508714380166635
316377,4371,0.10207792203986495
327897,4950,0.04976414918024256
13017,3055,0.07296252994557038
82137,2928,0.13965571917177982
82137,2579,0.0363296022197375
88281,4044,0.08643674405298349
88281,1997,0.0364075677195692
378330,2440,0.02787706126446806
378330,4558,0.033569685983627015
378330,661,0.03951494850550806
250074,4287,0.024727805139588128
122586,855,0.03676484354996128
65754,4687,0.0206497564069879
65754,1520,0.023510758288092064
393690,4966,0.1135567753541328
399834,2220,0.07816329317075768
407514,2928,0.019858187982585068
236763,2891,0.08231690771339586
236763,2537,0.03737509823858667
237531,4525,0.0429509764772731
255195,3545,0.04232333691931488
130779,2217,0.02740807675170307
354267,1839,0.020729353952364107
354267,946,0.056328867577419686
354267,2328,0.11586453171155606
227547,102,0.07125956685694892
119004,3054,0.014181548270493305
317148,1963,0.05977747254939371
317148,3536,0.07300025672018645
66780,3323,0.035295179683590014
170205,1968,0.03190144748285205
373725,2193,0.11510381097981529
319197,4048,0.06192644733570307
477,3420,0.07032053379489903
477,1999,0.22566909911245445
134109,4129,0.0665733541201497
402909,66,0.07880268630238116
402909,2669,0.09218875011689169
100062,1572,0.01833199686278738
109278,3968,0.024216940549396975
110814,1195,0.009337476728119827
67806,1495,0.054637070254009115
3294,2629,0.01600413177597928
145374,2935,0.032395533200836456
410334,3080,0.09981125723993955
410334,3022,0.050453488959447304
360414,3323,0.10382746562300671
165087,3930,0.0660008174180872
361695,2664,0.012189736114297888
234975,2883,0.1330535553521544
211935,1618,0.027268910266756895
158943,1538,0.02836287886278891
115680,2821,0.11753909560725277
247776,1487,0.03519937597788786
122592,1875,0.14268320473308813
122592,10,0.02443956672750729
81888,320,0.05846318689527509
249057,3828,0.17874415708264377
189153,2864,0.030703312028540007
394977,1749,0.11677893557535453
279009,4044,0.028932322108982195
355041,2821,0.018539385187205795
237282,437,0.037819756737271316
237282,4129,0.04919984455946805
49122,1487,0.04020466506646658
49122,2138,0.05100345705461055
311778,4150,0.021790870076186252
183522,4282,0.06503469349491356
66018,946,0.03052350654115365
398562,1526,0.07385302702328915
283362,3538,0.02200178854727648
235491,4280,0.023178943570728194
172515,3893,0.06608736876160912
172515,742,0.0990160160985174
402147,310,0.1363756970599036
10467,3108,0.017851356759977947
116964,4324,0.07268962182614416
262884,4938,0.01457317684903241
161508,1359,0.032022430675932766
253413,4480,0.08911891779125178
253413,2397,0.057456740086434366
165606,4976,0.01729665379227816
317670,4955,0.051803808126308415
319206,4760,0.01891078294567381
319206,3163,0.06932456782360233
197094,2148,0.04612748953313582
202470,4044,0.23245657368544864
25830,4578,0.006632546242754123
98022,4039,0.019811399031393832
365799,346,0.02315103223990339
171495,1370,0.0293019443642124
315111,161,0.041123917081452924
258279,1833,0.16413645667094745
130023,1945,0.163246602568724
339687,1502,0.06393389596660186
216807,359,0.02144318809536102
216807,3462,0.0421993711980772
248040,323,0.06577526332802702
52200,4049,0.019053418844536187
268008,4048,0.07403368231947685
268008,2973,0.02422777161394828
334056,1203,0.18139159324254656
334056,2915,0.08919355679442086
42729,1861,0.03944175285483133
16617,4499,0.19040368920456752
283881,2445,0.03284217790091063
283881,1352,0.041169186745961685
229353,1429,0.1202911362096188
245226,2273,0.04059050610275652
191466,2928,0.13519398198839794
191466,2709,0.2143861102762516
191466,1068,0.0651926978755702
17130,3771,0.012671080724146406
17130,3476,0.031402782740744005
171243,3828,0.2541666666666667
310251,862,0.23582242157360808
122091,4044,0.15855876262197202
384747,1538,0.06821314335668524
123627,2669,0.013772877354302226
59883,2882,0.11068525708028472
59883,2255,0.021418433584994827
264171,3614,0.04292578471261316
227307,2138,0.032710024519015765
227307,4504,0.023835878187237154
163563,3578,0.01334955933358455
298476,2020,0.04921499091077254
364524,1102,0.012157777849208871
103404,551,0.1270780200191965
314604,1892,0.03581313580384602
407532,786,0.11059399155119938
293100,718,0.02085921100563117
296685,798,0.019618873360063245
308205,2273,0.021915906494864818
308205,4067,0.023000845498045396
383469,588,0.06718665389706888
383469,1203,0.11832144058286616
390381,1056,0.08898913171522835
421869,2669,0.07303010528665496
235758,4049,0.0324829819275868
235758,1749,0.03993920127132949
199662,148,0.09570669924004475
220398,4504,0.02806254205967578
94446,1892,0.04215522529726746
96750,2124,0.0391092245568329
100335,4305,0.009240147920124108
233199,2175,0.04079597625505661
368367,758,0.12173782907734983
368367,4818,0.10796298678980998
340719,2403,0.1951103565562771
343791,361,0.027250414580560545
283887,4650,0.07410993994393142
113904,4044,0.28459203321893584
124656,1618,0.07476795552406068
124656,4829,0.0725667316099913
124656,4513,0.17466449240064502
197616,2537,0.10273945649835048
134640,361,0.05346180442659435
402672,1890,0.1546983500851111
411888,3181,0.016097278889500202
92400,3472,0.13474053896806176
302577,1393,0.16486359089423896
174321,3022,0.015417616728209325
76017,2187,0.12502160533737178
348657,1522,0.01406709685932736
348657,1742,0.1192994258723075
287217,2318,0.18265017721859086
262386,4911,0.01734252578533834
270066,4492,0.025679901385730758
85746,2545,0.013322584490994141
286962,2883,0.10735109717868337
30450,2435,0.021086402264383124
40947,2278,0.015331280750018883
42483,3585,0.04374586366716009
311283,1056,0.12215390854594137
126195,4480,0.04623576193199148
65523,416,0.1394293737201711
199155,1472,0.036196353607641216
202227,4325,0.033233251391041975
202227,4363,0.02864622167440275
345075,361,0.07519802355186153
97779,3469,0.017112560858593147
229107,423,0.029259037759956974
169716,2441,0.03275207167849927
113652,396,0.01078445773562219
115188,4976,0.06541521143178243
317940,1117,0.06623905712885733
400116,2772,0.071601128174926
400116,608,0.11415787086836433
210420,4871,0.030003396564673324
284148,310,0.048863306698354106
366069,3990,0.08667942847768696
379893,1679,0.08238957391247295
379893,4170,0.08730030087097043
131829,2664,0.03407569111803513
131829,3341,0.06631692972201043
329973,2102,0.0581076222292161
329973,3828,0.2
330741,1673,0.02965394179598261
137205,1096,0.02177933582321764
276981,1504,0.020350428306384827
289269,1090,0.12362105774607426
236790,297,0.047012971364789866
266742,4558,0.06963706419975446
399606,13,0.2823785885953778
269046,3941,0.021862315077864743
204534,2397,0.038147826939552223
341238,586,0.19930100354032726
90870,4049,0.028264132773700695
290550,1555,0.06719415630936897
227574,1551,0.021229554968959057
227574,2031,0.03956809431331352
362487,2099,0.02468560743090147
182007,1755,0.01685914213470281
119799,1922,0.01449741789764727
65271,474,0.02919399782497002
133623,3472,0.031034505232293008
39672,2637,0.017642183939978413
51192,1885,0.01668720133989373
253176,2173,0.0363436121683289
187896,1742,0.028979387409027453
187896,1487,0.12112358192120354
134904,2318,0.0478068069680231
82680,4438,0.02476078047431189
82680,503,0.09129172794690107
139257,3968,0.027050526963074983
81657,1116,0.06423536337767317
150777,4173,0.021253838171909123
418809,1923,0.0659959130808772
74490,3524,0.06958502207388162
84474,4848,0.026601033981629142
153594,4760,0.02250691901141939
24570,4648,0.0793005226068362
155898,4850,0.0777385697046569
155898,4270,0.19581445920375956
155898,434,0.07048526922497492
118011,977,0.055421668707672754
318459,3402,0.021645791632626865
127995,949,0.0033736823815591335
200955,3828,0.22297870783707122
405243,4760,0.07145328699648988
283131,2031,0.02796114855197
21243,3545,0.020059550140248617
21243,3961,0.17272338633158016
286203,829,0.07932447467272159
155643,2273,0.04678149824706041
